City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
344,Bera,BD,24.0833,89.6167,80.02,76,5,8.84,clear sky
345,Waingapu,ID,-9.6567,120.2641,78.64,63,54,1.63,broken clouds
346,Port-Cartier,CA,50.0334,-66.8654,52.02,89,77,2.39,broken clouds
347,Lefka,CY,35.1106,32.8506,68.56,61,13,2.66,few clouds
348,Bubaque,GW,11.2833,-15.8333,82.54,78,97,8.37,overcast clouds
349,Vidim,RU,56.4088,103.1106,39.6,81,100,10.63,overcast clouds
350,Otane,NZ,-39.8833,176.6333,64.72,50,29,1.63,scattered clouds
351,Wanning,CN,18.8003,110.3967,79.05,88,97,3.33,overcast clouds
352,Marrakesh,MA,31.6315,-8.0083,73.47,60,0,5.75,clear sky
353,Hofn,IS,64.2539,-15.2082,41.22,63,40,11.21,scattered clouds
354,Grottammare,IT,42.9888,13.8649,55.2,86,100,22.91,light rain
355,Santa Maria,BR,-29.6842,-53.8069,70.9,78,20,11.5,few clouds
356,Opuwo,NA,-18.0607,13.84,75.6,16,0,2.48,clear sky
357,Creel,MX,27.75,-107.6333,64.92,44,0,16.24,clear sky
358,Atikokan,CA,48.7555,-91.6216,62.92,87,90,8.12,overcast clouds
359,Clyde River,CA,70.4692,-68.5914,37.63,81,75,11.5,broken clouds
360,Araouane,ML,18.9048,-3.5265,89.02,10,100,5.75,overcast clouds
361,Camopi,GF,3.1655,-52.3158,80.29,70,59,5.97,broken clouds
362,Okha,RU,53.5739,142.9478,47.28,94,100,33.04,moderate rain
363,Raudeberg,NO,61.9875,5.1352,47.19,95,100,1.99,light rain
364,Iwanai,JP,42.9744,140.5089,54.55,87,100,13.35,overcast clouds
365,Tortoli,IT,39.9256,9.6572,60.62,55,0,9.22,clear sky
366,Nantucket,US,41.2835,-70.0995,62.74,89,100,22.19,moderate rain
367,Rundu,NA,-17.9333,19.7667,69.22,10,0,7.63,clear sky
368,Porto Novo,BJ,6.4965,2.6036,80.42,85,91,5.21,light rain
369,Pisco,PE,-13.7,-76.2167,64.45,77,0,12.66,clear sky
370,Karasjok,NO,69.4719,25.5112,37.51,98,100,2.13,overcast clouds
371,Kiunga,PG,-6.1219,141.2906,76.64,92,100,1.7,overcast clouds
372,Otradnoye,RU,59.7775,30.8181,50.56,70,12,8.55,few clouds
373,Yuzhnyy,RU,53.2542,83.6936,43.18,70,0,6.71,clear sky
374,Gimli,CA,50.6336,-96.9907,53.62,100,100,9.22,overcast clouds
375,Garden City,US,42.3256,-83.331,77.23,76,75,11.5,broken clouds
376,Isangel,VU,-19.55,169.2667,80.71,65,20,11.5,few clouds
377,Wattegama,LK,6.7989,81.4808,77.92,78,100,6.96,overcast clouds
378,Corowa,AU,-36.0333,146.3833,56.01,67,10,5.23,clear sky
379,Murud,IN,18.3258,72.965,77.85,88,88,3.27,overcast clouds
380,Dhidhdhoo,MV,6.8833,73.1,82.87,79,100,20.29,overcast clouds
381,Pangnirtung,CA,66.1451,-65.7125,26.6,100,75,5.75,fog
382,Son La,VN,21.3167,103.9,67.35,99,100,2.91,overcast clouds
383,Sydney,AU,-33.8679,151.2073,53.31,92,75,1.01,broken clouds
384,Avera,US,33.194,-82.5271,82.27,69,26,6.02,scattered clouds
385,Shache,CN,38.4167,77.2406,47.75,42,92,2.46,overcast clouds
386,Ardesen,TR,41.1911,40.9875,62.56,73,1,2.57,clear sky
387,Warrnambool,AU,-38.3833,142.4833,50.81,63,86,7.74,overcast clouds
388,Marianske Lazne,CZ,49.9646,12.7012,41.95,74,9,2.3,clear sky
389,Salym,RU,60.0625,71.4789,26.8,75,7,4.0,clear sky
390,Yumen,CN,40.2833,97.2,36.12,29,13,11.45,few clouds
391,Sakaide,JP,34.3167,133.85,74.43,87,20,5.75,few clouds
392,Emba,KZ,48.8264,58.1442,42.49,74,56,5.03,broken clouds
393,Caiaponia,BR,-16.9567,-51.8103,73.17,83,100,0.81,moderate rain
394,Charters Towers,AU,-20.1,146.2667,77.61,51,0,11.56,clear sky
395,Guerrero Negro,MX,27.9769,-114.0611,76.78,54,0,14.83,clear sky
396,Georgetown,MY,5.4112,100.3354,78.89,87,20,1.01,few clouds
397,Ploemeur,FR,47.7333,-3.4333,58.82,99,2,4.61,mist
398,Omsukchan,RU,62.5333,155.8,17.92,79,10,5.53,clear sky
399,Pedernales,DO,18.0384,-71.744,82.2,75,71,5.59,broken clouds
400,Pasighat,IN,28.0667,95.3333,73.83,87,6,2.39,clear sky
401,San Cristobal,VE,7.7669,-72.225,77.18,98,91,1.34,overcast clouds
402,Russkiy Aktash,RU,55.0384,52.1214,42.15,89,86,3.67,overcast clouds
403,Znamenskoye,RU,57.1281,73.8282,27.1,73,3,2.93,clear sky
404,Amritsar,IN,31.6331,74.8656,73.22,83,0,2.3,mist
405,Jiwani,PK,25.05,61.7417,82.36,50,0,7.16,clear sky
406,Lumphat,KH,13.4878,106.9816,73.18,99,100,1.54,overcast clouds
407,Ozark,US,37.0209,-93.206,84.04,54,0,1.01,clear sky
408,Ancud,CL,-41.8697,-73.8203,53.42,85,100,7.38,overcast clouds
409,Alakurtti,RU,66.9672,30.3491,48.63,99,100,2.77,overcast clouds
410,Alice Springs,AU,-23.7,133.8833,53.15,94,90,9.22,overcast clouds
411,Sao Joao Da Barra,BR,-21.6403,-41.0511,68.34,90,100,18.79,overcast clouds
412,San Miguel,SV,13.4833,-88.1833,91.06,74,20,6.91,few clouds
413,Roald,NO,62.5833,6.1333,48.9,87,75,12.66,light intensity shower rain
414,Palmer,US,42.1584,-72.3287,62.62,72,90,1.01,overcast clouds
415,Inhambane,MZ,-23.865,35.3833,68.04,64,20,17.56,few clouds
416,Horta,PT,38.5333,-28.6333,68.9,91,100,23.91,overcast clouds
417,Plettenberg Bay,ZA,-34.0527,23.3716,61.43,53,63,5.08,broken clouds
418,Dingle,PH,10.9995,122.6711,77.4,93,95,11.05,moderate rain
419,Port Shepstone,ZA,-30.7414,30.455,62.87,60,100,10.0,overcast clouds
420,Srednekolymsk,RU,67.45,153.6833,16.39,82,28,3.11,scattered clouds
421,Mahajanga,MG,-15.7167,46.3167,73.42,78,0,2.3,clear sky
422,Takoradi,GH,4.8845,-1.7554,76.48,89,100,9.31,overcast clouds
423,Lyudinovo,RU,53.8664,34.4478,37.26,82,3,1.74,clear sky
424,Kincardine,GB,56.0667,-3.7167,52.2,90,98,8.79,overcast clouds
425,Itarema,BR,-2.9248,-39.9167,79.39,76,7,16.96,clear sky
426,San Juan,AR,-31.5375,-68.5364,72.59,29,2,8.61,clear sky
427,Afzalpur,IN,17.2,76.35,75.06,77,73,4.68,broken clouds
428,Tharad,IN,24.3961,71.6267,82.11,73,2,5.86,clear sky
429,La Ronge,CA,55.1001,-105.2842,52.05,62,75,2.3,broken clouds
430,Brae,GB,60.3964,-1.353,48.11,77,44,23.78,scattered clouds
431,Sidrolandia,BR,-20.9319,-54.9614,68.79,93,62,10.11,broken clouds
432,Kodinsk,RU,58.6881,99.1844,28.56,94,99,6.87,overcast clouds
433,Ostrovnoy,RU,68.0531,39.5131,42.82,94,100,2.77,overcast clouds
434,Mana,GF,5.6592,-53.7767,80.96,84,100,11.56,overcast clouds
435,Coquimbo,CL,-29.9533,-71.3436,60.53,67,0,12.66,clear sky
436,Laguna,US,38.421,-121.4238,83.21,30,1,1.99,clear sky
437,Dudinka,RU,69.4058,86.1778,22.39,91,100,7.07,overcast clouds
438,Kommunar,RU,59.6206,30.39,50.04,69,15,9.35,light rain
439,Morehead,US,37.2711,-87.1764,85.71,58,1,8.05,clear sky
440,Kovdor,RU,67.5662,30.4758,44.2,99,100,1.86,overcast clouds
441,Batemans Bay,AU,-35.7167,150.1833,59.09,60,100,7.58,overcast clouds
442,Vaxjo,SE,56.8777,14.8091,43.72,93,20,6.91,few clouds
443,Yarada,IN,17.65,83.2667,80.92,94,40,4.61,mist
444,Selikhino,RU,50.3672,137.4996,43.0,82,100,12.71,overcast clouds
445,Santiago Del Estero,AR,-27.7951,-64.2615,70.63,57,51,9.28,broken clouds
446,Puerto Madero,MX,14.7208,-92.4215,88.0,74,40,9.22,scattered clouds
447,Raton,US,36.9034,-104.4391,59.2,48,1,9.22,clear sky
448,Orange Walk,BZ,17.8333,-88.8333,87.66,73,51,4.5,broken clouds
449,Moose Factory,CA,51.2585,-80.6094,69.8,73,90,2.3,overcast clouds
450,Bayir,TR,37.2687,28.2167,54.12,60,0,3.2,clear sky
451,Tahta,EG,26.7693,31.5021,80.92,19,57,5.14,broken clouds
452,Vostok,RU,46.4856,135.8833,37.44,85,100,14.18,overcast clouds
453,Tianpeng,CN,30.9866,103.9393,59.47,85,100,2.28,overcast clouds
454,Blantyre,MW,-15.785,35.0085,65.84,75,44,12.68,scattered clouds
455,Siyana,IN,28.6277,78.0599,75.61,52,0,2.66,clear sky
456,Mihail Eminescu,RO,47.7833,26.9167,44.33,40,1,0.34,clear sky
457,Sioux City,US,42.5,-96.4003,68.79,47,1,8.99,clear sky
458,Grand Gaube,MU,-20.0064,57.6608,72.0,91,99,7.0,moderate rain
459,Chihuahua,MX,28.5,-106.0,86.83,22,0,20.71,clear sky
460,Superior,US,46.7208,-92.1041,69.69,72,75,12.66,broken clouds
461,Ilulissat,GL,69.2167,-51.1,32.02,86,20,1.14,few clouds
462,Heide,DE,54.2,9.1,51.98,93,97,6.91,overcast clouds
463,Zhigansk,RU,66.7697,123.3711,33.73,99,100,12.91,light rain
464,Nelson Bay,AU,-32.7167,152.15,58.75,96,100,1.99,light rain
465,Pasni,PK,25.2631,63.471,80.58,31,0,16.87,clear sky
466,Ponta Delgada,PT,37.7333,-25.6667,70.52,94,75,10.36,broken clouds
467,Beamsville,CA,43.1668,-79.4829,71.89,76,99,3.44,overcast clouds
468,Erie,US,42.7667,-78.6664,70.95,76,82,1.99,broken clouds
469,Saint Stephen,GB,50.3333,-4.9,53.55,87,4,6.91,clear sky
470,Jumla,NP,29.2747,82.1838,49.69,74,0,5.12,clear sky
471,Umm Lajj,SA,25.0213,37.2685,87.76,46,0,6.11,clear sky
472,Le Vauclin,MQ,14.5452,-60.8388,79.84,94,90,12.66,overcast clouds
473,Kununurra,AU,-15.7667,128.7333,80.58,74,97,4.61,overcast clouds
474,Chiantla,GT,15.3547,-91.4583,78.39,44,75,6.91,broken clouds
475,Naze,JP,28.3667,129.4833,77.92,86,64,16.64,broken clouds
476,Norman Wells,CA,65.282,-126.8329,32.04,93,75,11.5,broken clouds
477,San Felipe,VE,10.3399,-68.7425,73.85,96,83,1.74,broken clouds
478,Lutry,CH,46.5024,6.6865,52.05,88,0,7.47,clear sky
479,Svetlyy,RU,54.675,20.1347,39.25,67,0,10.71,clear sky
480,Axim,GH,4.8699,-2.2405,76.1,91,100,8.01,light rain
481,Lapua,FI,62.9693,23.0088,51.51,80,100,12.15,overcast clouds
482,Tateyama,JP,34.9833,139.8667,75.09,69,38,15.05,scattered clouds
483,Kyren,RU,51.6828,102.1408,34.32,68,0,2.42,clear sky
484,Kumluca,TR,36.3703,30.2869,75.04,43,0,4.21,clear sky
485,Sembe,CG,1.6481,14.5806,69.42,99,98,1.74,overcast clouds
486,Nome,US,64.5011,-165.4064,38.16,69,20,0.0,few clouds
487,Tazovskiy,RU,67.4667,78.7,28.45,79,58,15.9,broken clouds
488,Asuncion Nochixtlan,MX,17.4667,-97.2333,68.68,64,28,4.92,scattered clouds
489,Ternate,ID,0.8,127.4,82.51,79,99,4.99,overcast clouds
490,Bucerias,MX,20.75,-105.3333,87.78,74,75,3.44,broken clouds
491,Aksay,RU,47.26,39.87,51.08,43,7,11.01,clear sky
492,Gwanda,ZW,-20.9333,29.0,56.89,79,100,15.7,overcast clouds
493,Verkhoyansk,RU,67.5447,133.385,33.37,69,100,4.76,overcast clouds
494,Chase,CA,50.8165,-119.6857,53.15,64,91,9.33,overcast clouds
495,Samarai,PG,-10.6167,150.6667,78.84,81,99,7.36,overcast clouds
496,Peddapalli,IN,18.6167,79.3667,71.69,71,45,2.86,scattered clouds
497,Buin,CL,-33.7333,-70.75,73.72,56,0,5.28,clear sky
498,Pachino,IT,36.7186,15.0907,61.59,60,0,13.09,clear sky
499,Buchanan,LR,5.8808,-10.0467,76.96,88,100,5.68,light rain
500,Bahia Honda,CU,22.9036,-83.1592,79.2,78,23,3.62,light rain
501,Victor Harbor,AU,-35.5667,138.6167,53.73,74,70,8.93,broken clouds
502,Porto Velho,BR,-8.7619,-63.9039,87.85,58,20,3.44,few clouds
503,Rafai,CF,4.95,23.9167,71.38,96,100,2.51,overcast clouds
504,Traverse City,US,44.7631,-85.6206,73.47,79,90,8.05,overcast clouds
505,Praia Da Vitoria,PT,38.7333,-27.0667,72.75,95,100,12.39,overcast clouds
506,Meulaboh,ID,4.1363,96.1285,75.81,88,100,3.56,overcast clouds
507,Fortuna Foothills,US,32.6578,-114.4119,87.85,16,1,5.01,clear sky
508,Talaya,RU,61.3833,152.75,13.78,72,4,1.43,clear sky
509,Portland,US,45.5234,-122.6762,61.52,65,40,3.0,scattered clouds
510,Yantal,RU,56.8471,105.2542,41.05,78,100,12.33,overcast clouds
511,Grand Junction,US,39.0639,-108.5507,68.23,35,1,5.01,clear sky
512,Sterling,US,39.0062,-77.4286,70.66,88,75,1.01,broken clouds
513,Los Llanos De Aridane,ES,28.6585,-17.9182,67.75,82,0,11.5,clear sky
514,Megion,RU,61.0296,76.1136,24.82,72,12,7.61,few clouds
515,Alyangula,AU,-13.8483,136.4192,78.67,83,96,5.75,overcast clouds
516,Arequipa,PE,-16.3989,-71.535,69.87,21,0,12.66,clear sky
517,Tilichiki,RU,60.4667,166.1,29.7,65,55,3.6,broken clouds
518,Normandin,CA,48.8333,-72.5321,57.51,88,100,6.91,overcast clouds
519,Hirara,JP,24.8,125.2833,84.47,84,75,27.63,light rain
520,Dukat,RU,62.55,155.55,16.16,76,6,4.68,clear sky
521,Ayr,GB,55.4627,-4.6339,51.49,86,99,10.4,overcast clouds
522,Purpe,RU,64.4803,76.6897,26.71,89,35,11.21,scattered clouds
523,Ust-Nera,RU,64.5667,143.2,23.83,67,67,3.13,broken clouds
524,Sokolo,ML,14.7328,-6.1219,89.35,14,15,3.49,few clouds
525,Challapata,BO,-18.9,-66.7667,61.02,26,0,2.01,clear sky
526,Nuuk,GL,64.1835,-51.7216,39.81,65,90,1.14,overcast clouds
527,Le Port,RE,-20.9373,55.2919,73.36,76,1,1.61,clear sky
528,Ipil,PH,7.75,122.5167,78.24,86,96,8.01,overcast clouds
529,Tieli,CN,46.95,128.05,40.03,76,0,5.82,clear sky
530,Rio Negrinho,BR,-26.2544,-49.5183,58.95,98,100,5.06,overcast clouds
531,Okhotsk,RU,59.3833,143.3,25.29,78,24,11.18,few clouds
532,Trinidad,BO,-14.8333,-64.9,94.98,49,40,6.91,scattered clouds
533,Luderitz,NA,-26.6481,15.1594,71.2,36,6,4.83,clear sky
534,Ndele,CF,8.4109,20.6473,72.3,97,97,4.79,overcast clouds
535,Savannah Bight,HN,16.45,-85.85,87.85,73,6,8.9,clear sky
536,Clarksdale,US,34.2001,-90.5709,85.98,51,1,0.0,clear sky
537,Bairiki,KI,1.3292,172.9752,84.2,70,20,6.91,few clouds
538,San Patricio,US,28.017,-97.5169,92.05,64,46,20.27,scattered clouds
539,Galle,LK,6.0367,80.217,79.39,85,91,14.41,overcast clouds
540,Birnin Kebbi,NG,12.4539,4.1975,82.8,45,90,5.48,overcast clouds
541,Lompoc,US,34.6391,-120.4579,84.02,59,1,13.8,clear sky
542,Rosarito,MX,32.3333,-117.0333,85.41,51,0,9.75,clear sky
543,Husavik,IS,66.0449,-17.3389,37.31,97,100,2.44,light rain
544,Dakar,SN,14.6937,-17.4441,80.73,89,20,2.3,few clouds
545,Nenjiang,CN,49.1833,125.2167,40.95,73,0,10.42,clear sky
546,Sioux Lookout,CA,50.1001,-91.917,61.18,94,90,6.91,overcast clouds
547,Antofagasta,CL,-23.65,-70.4,58.28,71,10,5.14,clear sky
548,Mount Darwin,ZW,-16.7725,31.5838,64.49,77,7,11.9,clear sky
549,Acarau,BR,-2.8856,-40.12,79.56,76,7,18.68,clear sky
550,Kulhudhuffushi,MV,6.6221,73.07,82.83,78,98,19.8,overcast clouds
551,Agadir,MA,30.4202,-9.5982,66.65,78,99,4.7,overcast clouds
552,Conde,BR,-7.2597,-34.9075,78.26,83,20,5.75,few clouds
553,Hinton,CA,53.4001,-117.5857,43.02,43,81,10.51,broken clouds
554,Cidreira,BR,-30.1811,-50.2056,65.08,79,100,19.82,overcast clouds
555,Auchel,FR,50.5034,2.4735,56.43,93,82,7.45,broken clouds
556,Lubango,AO,-14.9172,13.4925,69.4,41,50,2.51,scattered clouds
557,Orlik,RU,52.5178,99.825,27.21,71,51,3.38,broken clouds
558,Srivaikuntam,IN,8.6167,77.9333,81.05,73,96,4.29,overcast clouds
559,Neyshabur,IR,36.2133,58.7958,45.23,28,0,1.72,clear sky
560,Preobrazheniye,RU,42.9019,133.9064,51.64,62,73,9.78,broken clouds
561,Kendal,GB,54.3268,-2.7476,51.73,91,93,3.2,overcast clouds
562,Rampur,IN,28.8167,79.0333,70.39,63,0,1.59,clear sky
563,Nogliki,RU,51.8333,143.1667,44.28,89,100,27.74,overcast clouds
564,Saint Anthony,US,45.0205,-93.218,67.15,64,90,8.01,overcast clouds
565,Clarence Town,AU,-32.5833,151.7833,58.6,93,100,7.74,light rain
566,Celestun,MX,20.8667,-90.4,84.4,70,51,10.71,broken clouds
567,Ipixuna,BR,-1.7625,-48.8043,80.55,90,84,6.06,broken clouds
568,Kloulklubed,PW,7.0419,134.2556,81.1,76,96,12.03,overcast clouds
569,Vilyuysk,RU,63.7553,121.6247,32.9,88,95,11.3,overcast clouds
570,Talnakh,RU,69.4865,88.3972,23.49,96,96,6.8,snow
571,Antsohihy,MG,-14.8796,47.9875,70.29,64,21,4.94,few clouds
572,Hassleholm,SE,56.1591,13.7664,47.44,82,50,6.08,scattered clouds
573,Eydhafushi,MV,5.1033,73.0708,83.03,76,80,18.59,broken clouds
574,Poum,NC,-20.2333,164.0167,74.95,65,12,20.11,few clouds
575,Mbour,SN,14.422,-16.9638,80.69,80,15,7.72,few clouds
576,Saint-Georges,GD,12.0564,-61.7485,83.88,84,20,11.5,few clouds
577,Mandalgovi,MN,45.7625,106.2708,34.56,38,2,8.41,clear sky
578,Popondetta,PG,-8.7537,148.2534,72.91,100,100,1.54,overcast clouds
579,Tacarigua,VE,10.0862,-67.9198,73.89,91,98,2.08,overcast clouds
580,Jinchang,CN,38.4953,102.1739,41.49,50,0,2.3,clear sky
581,Zhaodong,CN,46.0833,125.9833,35.62,57,0,10.56,clear sky
582,Sibenik,HR,43.7272,15.9058,53.26,71,100,5.99,overcast clouds
583,Turbat,PK,26.0023,63.044,79.07,13,0,17.96,clear sky
584,Papagaios,BR,-19.4492,-44.7478,68.43,87,100,4.47,overcast clouds
585,Rondonopolis,BR,-16.4708,-54.6356,81.25,65,100,3.0,overcast clouds
586,Yelets,RU,52.6237,38.5017,41.49,64,1,2.37,clear sky
587,Tabou,CI,4.423,-7.3528,77.74,89,100,8.99,overcast clouds
588,Kasempa,ZM,-13.4584,25.8338,74.57,27,3,6.13,clear sky
589,Aracati,BR,-4.5617,-37.7697,79.93,73,9,14.32,clear sky
590,Ilebo,CD,-4.3167,20.5833,72.48,97,100,3.06,overcast clouds
591,Salinopolis,BR,-0.6136,-47.3561,80.96,78,52,11.72,broken clouds
592,Harper,LR,4.375,-7.7169,77.86,88,98,9.69,light rain
593,Hays,US,30.0502,-98.0336,89.74,66,11,8.01,few clouds
594,Nouadhibou,MR,20.931,-17.0347,67.98,88,0,13.8,clear sky
595,Kangaatsiaq,GL,68.3065,-53.4641,34.77,73,100,6.8,overcast clouds
596,Enid,US,36.3956,-97.8784,74.88,56,90,3.0,overcast clouds
597,Gizo,SB,-8.103,156.8419,83.55,74,80,7.56,broken clouds
598,Nemuro,JP,43.3236,145.575,62.31,90,100,24.05,moderate rain
599,Vikhorevka,RU,56.1201,101.1636,40.59,85,94,10.33,overcast clouds
600,Bafia,CM,4.75,11.2333,68.83,99,100,0.51,overcast clouds
601,Tambura,SS,5.6,27.4667,71.53,90,100,2.57,overcast clouds
602,Bedford,GB,52.1346,-0.4663,51.94,82,62,7.99,broken clouds
603,Rock Sound,BS,24.9,-76.2,82.18,72,97,9.62,light rain
604,Tura,IN,25.5198,90.2201,72.88,88,4,3.67,clear sky
605,Grand Forks,US,47.9417,-97.4337,53.53,94,90,13.8,overcast clouds
606,Obo,CF,5.3998,26.4869,70.23,96,100,1.45,overcast clouds
607,Manoel Urbano,BR,-8.8389,-69.2597,83.93,56,82,2.77,broken clouds
608,Jhang,PK,33.6748,72.6963,71.62,76,0,9.17,clear sky
609,Mezen,RU,65.8522,44.24,45.41,99,100,4.18,overcast clouds
610,Pedasi,PA,7.5333,-80.0333,79.07,87,100,7.67,overcast clouds
611,Griffith,US,41.5284,-87.4237,84.15,62,75,1.01,broken clouds
612,Bonavista,CA,48.6499,-53.1147,44.11,77,57,26.26,broken clouds
613,Naron,ES,43.5167,-8.1528,62.6,78,2,10.78,clear sky
614,Sambava,MG,-14.2667,50.1667,67.05,83,28,8.39,scattered clouds
615,Merauke,ID,-8.4667,140.3333,79.38,74,96,9.66,overcast clouds
616,Gladstone,AU,-23.85,151.25,78.78,60,8,4.61,clear sky
617,Jiayuguan,CN,39.8167,98.3,37.71,27,2,3.13,clear sky
618,Sinegorye,RU,62.0788,150.477,17.92,77,6,3.4,clear sky
619,Kathmandu,NP,27.7167,85.3167,62.55,91,13,1.74,few clouds
620,Krasnorechenskiy,RU,44.6265,135.3532,41.43,77,90,17.07,overcast clouds
621,Linxia,CN,35.6003,103.2064,40.14,88,27,1.83,scattered clouds
622,Pastavy,BY,55.1168,26.8326,36.27,83,8,6.73,clear sky
623,Caramay,PH,10.1815,119.236,77.36,90,100,7.2,moderate rain
624,Itarare,BR,-24.1125,-49.3317,60.03,94,100,9.98,overcast clouds
625,Ituporanga,BR,-27.4144,-49.6025,63.01,91,97,3.49,overcast clouds
626,Orel-Izumrud,RU,43.4583,39.9244,57.22,93,20,8.99,few clouds
627,Russell,US,32.3502,-85.1999,83.48,66,1,4.61,clear sky
628,College,US,64.8569,-147.8028,37.58,94,90,4.61,overcast clouds
629,Yar-Sale,RU,66.8333,70.8333,26.98,82,48,7.78,scattered clouds
630,Karaton,ID,-6.3424,106.1045,75.36,88,72,0.96,broken clouds
631,Ulladulla,AU,-35.35,150.4667,54.5,62,100,11.05,overcast clouds
632,Cap-Aux-Meules,CA,47.3821,-61.8597,51.85,87,40,9.22,scattered clouds
633,Ust-Kuyga,RU,70.0167,135.6,25.03,98,100,4.56,overcast clouds
634,Bella Union,UY,-30.2752,-57.6007,64.72,97,100,5.48,overcast clouds
635,Viedma,AR,-40.8135,-62.9967,60.58,48,0,17.47,clear sky
636,Talakan,RU,50.3167,130.3667,37.49,87,7,7.65,clear sky
637,Uspenka,UA,48.3903,39.1619,43.14,62,23,6.2,few clouds
638,Port-Gentil,GA,-0.7193,8.7815,76.96,88,20,5.75,few clouds
639,Svebolle,DK,55.6518,11.2866,50.79,90,78,14.25,broken clouds
640,Lingdong,CN,46.5669,131.1453,45.28,66,0,13.02,clear sky
641,Mabaruma,GY,8.2,-59.7833,79.52,83,41,6.15,scattered clouds
642,Neryungri,RU,56.6709,124.6491,28.13,72,46,10.49,scattered clouds
643,Esna,EG,25.2934,32.554,80.62,19,11,6.58,few clouds
644,Agirish,RU,61.9247,63.0231,27.73,63,47,5.1,scattered clouds
645,San Angelo,US,31.4638,-100.437,95.22,24,1,8.01,clear sky
646,Puerto Baquerizo Moreno,EC,-0.9,-89.6,74.39,73,40,13.8,scattered clouds
647,Ostersund,SE,63.1792,14.6357,43.25,93,90,9.22,overcast clouds
648,Marabba,SD,12.35,32.1833,79.0,68,100,11.14,overcast clouds
649,Tulun,RU,54.5611,100.5792,35.2,75,70,2.59,broken clouds
650,Teguldet,RU,57.3064,88.1667,26.46,85,100,4.97,overcast clouds
651,Tigre,AR,-34.426,-58.5796,65.25,84,20,11.5,few clouds
652,Manokwari,ID,-0.8667,134.0833,81.97,70,97,2.48,overcast clouds
653,Oistins,BB,13.0667,-59.5333,82.49,78,40,17.27,scattered clouds
654,Shingu,JP,33.7333,135.9833,72.86,83,3,2.06,clear sky
655,Pemangkat,ID,1.1667,108.9667,80.22,86,100,6.38,overcast clouds
656,Colares,PT,38.7992,-9.4469,72.34,54,0,3.0,clear sky
657,Mackay,AU,-21.15,149.2,79.68,73,26,5.75,scattered clouds
658,Svetlogorsk,BY,52.6333,29.7333,38.46,66,91,4.25,overcast clouds
659,Erenhot,CN,43.6475,111.9767,40.3,33,0,7.7,clear sky
660,Inongo,CD,-1.95,18.2667,70.52,97,100,3.89,moderate rain
661,Risor,NO,58.7206,9.2342,46.29,68,8,16.82,clear sky
662,Biga,TR,40.2281,27.2422,65.05,90,100,8.52,overcast clouds
663,Arman,RU,59.7,150.1667,31.48,51,0,9.44,clear sky
664,Staraya Mayna,RU,54.6,48.95,48.31,78,100,5.37,overcast clouds
665,Provost,CA,52.3501,-110.2683,59.45,73,49,16.31,scattered clouds
666,Dubbo,AU,-32.25,148.6167,53.73,82,90,9.22,overcast clouds
667,Dobre Miasto,PL,53.9867,20.3975,29.08,69,0,6.55,clear sky
668,Ewa Beach,US,21.3156,-158.0072,87.75,53,20,18.99,few clouds
669,Brainerd,US,46.358,-94.2008,53.62,87,90,18.41,mist
670,Shenjiamen,CN,29.9576,122.298,77.72,83,0,11.21,clear sky
671,Haines Junction,CA,60.7522,-137.5108,42.75,52,21,2.3,few clouds
672,Hoopstad,ZA,-27.8327,25.9083,62.47,30,1,12.75,clear sky
673,Turayf,SA,31.6725,38.6637,70.05,28,0,5.75,clear sky
674,Ishigaki,JP,24.3448,124.1572,82.53,89,75,34.52,light intensity shower rain
675,Mogadishu,SO,2.0371,45.3438,78.17,87,16,13.44,few clouds
676,Ampanihy,MG,-24.7,44.75,65.98,90,17,7.14,light rain
677,Mazatlan,MX,23.2167,-106.4167,91.36,76,20,5.99,few clouds
678,Iralaya,HN,15.0,-83.2333,80.85,83,84,6.58,broken clouds
679,Henties Bay,NA,-22.116,14.2845,59.86,74,0,5.61,clear sky
680,Labuhan,ID,-6.8844,112.2051,78.3,75,71,9.44,broken clouds
681,Joshimath,IN,30.5667,79.5667,58.19,45,0,3.85,clear sky
682,Tucuman,AR,-26.8241,-65.2226,77.0,38,0,10.36,clear sky
683,Barcelos,PT,41.5388,-8.6151,69.85,45,77,6.93,broken clouds
