City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
348,Pontianak,ID,-0.0333,109.3333,78.78,94,40,0.0,light rain
349,Severo-Kurilsk,RU,50.6789,156.125,48.76,95,100,25.14,moderate rain
350,Shubarkuduk,KZ,49.1447,56.4872,43.93,78,32,7.11,scattered clouds
351,Cidreira,BR,-30.1811,-50.2056,65.07,79,100,19.35,overcast clouds
352,Sur,OM,22.5667,59.5289,82.26,56,0,8.32,clear sky
353,Cholet,FR,47.1667,-1.0,51.26,85,11,7.31,few clouds
354,Saqqez,IR,36.2499,46.2735,50.07,53,0,3.09,clear sky
355,Macomb,US,40.4592,-90.6718,82.47,61,90,6.91,overcast clouds
356,Shache,CN,38.4167,77.2406,47.82,43,91,3.31,overcast clouds
357,Nara,JP,34.6851,135.8049,74.44,67,0,2.59,clear sky
358,Port Hardy,CA,50.6996,-127.4199,51.98,71,75,6.91,light intensity shower rain
359,Lompoc,US,34.6391,-120.4579,86.77,58,1,13.8,clear sky
360,Malanje,AO,-9.5402,16.341,72.55,59,61,5.77,broken clouds
361,State College,US,40.7934,-77.86,65.89,88,90,5.99,overcast clouds
362,Gazanjyk,TM,39.2446,55.5154,50.0,26,6,10.4,clear sky
363,Pecos,US,31.4229,-103.4932,84.29,8,1,26.46,clear sky
364,Naliya,IN,23.2667,68.8333,80.11,74,0,7.07,clear sky
365,Namibe,AO,-15.1961,12.1522,67.33,90,66,1.81,broken clouds
366,Kupang,ID,-10.1667,123.5833,76.24,82,93,3.94,overcast clouds
367,Coihaique,CL,-45.5752,-72.0662,53.55,62,75,3.44,light rain
368,Sinnamary,GF,5.3833,-52.95,80.04,84,99,11.59,light rain
369,Nikki,BJ,9.9401,3.2108,77.76,79,89,5.14,overcast clouds
370,Yamada,JP,39.4667,141.95,67.86,88,94,9.95,overcast clouds
371,Beidao,CN,34.5686,105.8933,39.65,91,77,2.44,broken clouds
372,Grindavik,IS,63.8424,-22.4338,39.67,93,75,2.3,broken clouds
373,Codrington,AU,-38.2667,141.9667,49.44,71,85,9.28,overcast clouds
374,Hami,CN,42.8,93.45,47.1,26,3,7.47,clear sky
375,Chiredzi,ZW,-21.05,31.6667,63.1,68,100,10.04,overcast clouds
376,Portland,US,45.5234,-122.6762,61.7,66,40,4.0,scattered clouds
377,Avera,US,33.194,-82.5271,82.27,63,30,6.06,scattered clouds
378,Jalgaon,IN,21.0167,75.5667,78.69,68,74,1.63,broken clouds
379,Dwarka,IN,22.2394,68.9678,81.79,76,2,5.19,clear sky
380,Mikhaylovskoye,RU,51.8239,79.7172,42.62,60,100,4.56,overcast clouds
381,Calhoun,US,42.2506,-85.0005,80.87,53,1,3.44,clear sky
382,Mahibadhoo,MV,3.7833,72.9667,82.45,76,77,15.84,broken clouds
383,Kirakira,SB,-10.4544,161.9205,80.94,79,90,3.56,overcast clouds
384,Bakel,SN,14.905,-12.4568,91.11,40,100,7.49,overcast clouds
385,Rio Grande,BR,-32.035,-52.0986,63.95,79,93,20.67,overcast clouds
386,Bueu,ES,42.3246,-8.785,67.8,73,0,2.3,clear sky
387,Necochea,AR,-38.5473,-58.7368,62.04,85,35,7.23,scattered clouds
388,Ozernovskiy,RU,51.5,156.5167,46.9,85,100,24.96,moderate rain
389,Nishihara,JP,26.1842,127.7558,82.45,89,90,20.71,overcast clouds
390,Vila Franca Do Campo,PT,37.7167,-25.4333,70.21,88,100,10.63,overcast clouds
391,Marsh Harbour,BS,26.5412,-77.0636,82.92,62,23,6.38,few clouds
392,Ouegoa,NC,-20.35,164.4333,76.41,56,17,13.51,few clouds
393,Ambon,ID,-3.6954,128.1814,77.14,94,20,4.61,few clouds
394,Tongzi,CN,28.7829,105.0877,55.71,90,100,2.66,light rain
395,Ahipara,NZ,-35.1667,173.1667,59.86,63,87,8.3,overcast clouds
396,Kavaratti,IN,10.5669,72.642,82.09,81,98,14.7,overcast clouds
397,Colares,PT,38.7992,-9.4469,72.34,53,0,3.0,clear sky
398,Bilibino,RU,68.0546,166.4372,0.18,99,93,2.44,overcast clouds
399,La Palma,US,33.8464,-118.0467,90.1,48,1,8.01,clear sky
400,Dabat,ET,12.9842,37.765,54.09,78,18,3.58,few clouds
401,Vetlanda,SE,57.4289,15.0776,43.54,80,58,9.98,broken clouds
402,Alappuzha,IN,9.49,76.3264,78.6,85,99,1.63,light rain
403,Jimenez,MX,28.3333,-105.4,92.14,15,0,18.95,clear sky
404,Kandalaksha,RU,67.162,32.4123,47.8,96,100,0.87,overcast clouds
405,Vila Velha,BR,-20.3297,-40.2925,67.95,100,90,5.75,mist
406,Wanning,CN,18.8003,110.3967,78.62,89,96,2.91,overcast clouds
407,San Andres,CO,12.5847,-81.7006,86.02,74,40,13.09,scattered clouds
408,Ramsar,IR,36.9226,50.6426,63.57,77,81,2.51,broken clouds
409,Ivanava,BY,52.1451,25.5365,37.54,58,0,6.4,clear sky
410,Slave Lake,CA,55.2834,-114.769,46.38,57,20,20.71,few clouds
411,Usinsk,RU,65.9939,57.5281,30.15,77,100,14.92,overcast clouds
412,Deputatskiy,RU,69.3,139.9,19.06,85,100,3.58,overcast clouds
413,Leh,IN,34.1667,77.5833,40.53,43,0,4.94,clear sky
414,Sanchor,IN,24.7553,71.7722,82.17,67,0,8.32,clear sky
415,Nortelandia,BR,-14.4547,-56.8028,86.13,50,86,1.66,overcast clouds
416,Kubuta,SZ,-26.8833,31.4833,56.59,73,60,3.31,broken clouds
417,Bangkalan,ID,-7.0455,112.7351,76.95,79,85,3.4,overcast clouds
418,Adrar,MR,20.5022,-10.0711,87.48,12,98,5.21,overcast clouds
419,Brae,GB,60.3964,-1.353,48.11,77,43,22.91,scattered clouds
420,Ust-Barguzin,RU,53.45,108.9833,35.98,77,1,4.32,clear sky
421,Muhos,FI,64.808,25.9931,49.78,83,100,9.44,overcast clouds
422,Talakan,RU,50.3167,130.3667,35.58,91,7,7.27,clear sky
423,Baghdad,IQ,33.3406,44.4009,67.91,30,0,5.75,clear sky
424,Los Llanos De Aridane,ES,28.6585,-17.9182,67.75,83,0,11.5,clear sky
425,Ahuimanu,US,21.4447,-157.8378,87.51,59,75,18.41,broken clouds
426,Polunochnoye,RU,60.8697,60.4153,27.09,68,100,4.16,overcast clouds
427,Sept-Iles,CA,50.2001,-66.3821,52.32,85,40,2.3,scattered clouds
428,Palu,ID,-0.8917,119.8707,76.37,92,100,2.86,moderate rain
429,Kattivakkam,IN,13.2167,80.3167,80.69,81,97,5.01,overcast clouds
430,Saryozek,KZ,44.3583,77.9753,36.39,92,100,5.59,overcast clouds
431,Assomada,CV,15.1,-23.6833,74.75,80,0,10.54,clear sky
432,Itamaraca,BR,-7.7478,-34.8256,80.65,83,42,8.32,scattered clouds
433,Saint-Denis,FR,48.9167,2.3333,54.14,89,90,1.01,mist
434,Lamtah,TN,35.6667,10.8833,67.77,64,40,10.36,scattered clouds
435,Omsukchan,RU,62.5333,155.8,14.43,82,9,5.97,clear sky
436,Probistip,MK,42.0031,22.1786,51.1,94,100,5.01,overcast clouds
437,Kozhva,RU,65.1073,57.0459,29.95,93,100,11.3,light snow
438,Kahului,US,20.8947,-156.47,85.26,75,1,24.16,clear sky
439,Kolda,SN,12.8833,-14.95,84.51,84,59,0.0,broken clouds
440,Majene,ID,-3.5403,118.9707,78.64,86,97,4.07,overcast clouds
441,Mantua,IT,45.1667,10.7833,53.91,83,1,1.01,clear sky
442,Isangel,VU,-19.55,169.2667,80.71,65,20,11.5,few clouds
443,Nogliki,RU,51.8333,143.1667,44.74,88,100,23.89,overcast clouds
444,Kandrian,PG,-6.2167,149.55,77.74,88,100,3.8,overcast clouds
445,Belmonte,BR,-15.8631,-38.8828,73.9,91,78,8.46,broken clouds
446,Black River,JM,18.0264,-77.8487,86.0,71,95,5.37,overcast clouds
447,Pandan,PH,14.0453,124.1694,81.37,83,58,15.21,broken clouds
448,Kayerkan,RU,69.3497,87.7602,21.54,96,100,7.05,light snow
449,Nouadhibou,MR,20.931,-17.0347,67.98,88,0,13.8,clear sky
450,Jinka,ET,5.65,36.65,67.55,68,86,2.17,overcast clouds
451,Hidrolandia,BR,-4.4081,-40.4378,88.88,39,50,9.37,scattered clouds
452,Kirillov,RU,59.863,38.3813,44.11,80,64,7.4,broken clouds
453,Fokino,RU,42.9836,132.4047,43.83,65,44,14.23,scattered clouds
454,Esperance,AU,-33.8667,121.9,59.45,41,100,20.29,overcast clouds
455,Saskylakh,RU,71.9167,114.0833,19.89,96,100,7.14,overcast clouds
456,Tres Arroyos,AR,-38.3739,-60.2798,61.47,71,100,11.25,overcast clouds
457,Mujiayingzi,CN,42.1167,118.7833,39.04,47,0,6.6,clear sky
458,Maumere,ID,-8.6199,122.2111,78.33,80,90,7.25,overcast clouds
459,Jacareacanga,BR,-6.2222,-57.7528,85.05,57,84,2.82,broken clouds
460,Homer,US,59.6425,-151.5483,49.08,69,20,10.36,few clouds
461,Pozo Colorado,PY,-23.4923,-58.7972,73.2,88,99,3.62,overcast clouds
462,Quatre Cocos,MU,-20.2078,57.7625,71.71,93,97,7.58,moderate rain
463,Shilovo,RU,54.3204,40.874,41.43,72,7,4.23,clear sky
464,Guanhaes,BR,-18.775,-42.9325,63.14,97,100,4.23,light rain
465,Varkaus,FI,62.3153,27.873,50.11,75,97,11.72,overcast clouds
466,Ambulu,ID,-8.345,113.6058,74.23,84,91,3.22,overcast clouds
467,Ampanihy,MG,-24.7,44.75,64.72,95,7,4.63,light rain
468,Edd,ER,13.9297,41.6925,88.59,65,100,7.87,overcast clouds
469,Mbeya,TZ,-8.9,33.45,61.47,63,24,6.96,few clouds
470,Tarko-Sale,RU,64.9225,77.785,27.18,78,15,9.82,few clouds
471,Puerto Concordia,CO,2.6221,-72.7572,78.49,91,57,3.09,broken clouds
472,Arman,RU,59.7,150.1667,29.26,57,0,8.21,clear sky
473,Oistins,BB,13.0667,-59.5333,82.49,78,40,17.27,scattered clouds
474,Pundaguitan,PH,6.3711,126.1689,83.82,72,89,8.39,overcast clouds
475,Benjamin Constant,BR,-4.3831,-70.0311,91.53,83,0,1.14,clear sky
476,Kolokani,ML,13.5728,-8.0339,85.08,40,100,5.99,overcast clouds
477,Hamilton,US,39.1834,-84.5333,82.49,65,1,1.99,clear sky
478,Krasne,UA,49.9145,24.6134,43.95,46,3,7.54,clear sky
479,Searcy,US,35.2506,-91.7363,85.24,54,1,11.01,clear sky
480,Paita,PE,-5.0892,-81.1144,72.16,82,28,17.47,scattered clouds
481,Seryshevo,RU,51.0933,128.3786,34.84,85,6,8.7,clear sky
482,Gornopravdinsk,RU,60.05,69.9,26.83,73,5,3.53,clear sky
483,Yar-Sale,RU,66.8333,70.8333,27.21,82,42,8.59,scattered clouds
484,Neka,IR,36.6508,53.299,56.17,67,0,4.7,clear sky
485,Tumaco,CO,1.7986,-78.8156,78.44,80,97,9.71,overcast clouds
486,Warri,NG,5.5167,5.75,75.83,94,100,3.38,overcast clouds
487,Sola,VU,-13.8833,167.55,83.07,84,75,5.75,broken clouds
488,Cassilandia,BR,-19.1133,-51.7342,69.6,96,100,6.55,light rain
489,Turrialba,CR,9.9047,-83.6835,82.83,90,69,3.38,broken clouds
490,Tarnogskiy Gorodok,RU,60.4997,43.5761,43.59,97,86,7.52,overcast clouds
491,Praia,CV,14.9215,-23.5087,79.34,78,0,19.57,clear sky
492,Monmouth,US,40.3001,-74.1663,67.17,88,90,17.27,overcast clouds
493,Ukiah,US,39.1502,-123.2078,85.12,31,1,11.5,clear sky
494,Tessalit,ML,20.1986,1.0114,86.04,10,93,8.01,overcast clouds
495,Edinburg,GB,55.9521,-3.1965,50.77,85,0,5.01,clear sky
496,Ilhabela,BR,-23.7781,-45.3581,67.98,96,100,13.73,moderate rain
497,Bambanglipuro,ID,-7.95,110.2833,76.55,82,91,6.76,overcast clouds
498,Kosum Phisai,TH,16.2486,103.0674,77.41,97,100,5.46,moderate rain
499,Totskoye,RU,52.5248,52.7623,46.96,66,100,4.23,overcast clouds
500,Cayenne,GF,4.9333,-52.3333,83.08,81,0,1.99,clear sky
501,Micheweni,TZ,-4.9667,39.8333,76.8,82,36,10.63,scattered clouds
502,Baruun-Urt,MN,46.6806,113.2792,33.46,49,0,9.33,clear sky
503,Tilichiki,RU,60.4667,166.1,28.15,69,66,3.89,broken clouds
504,Port-Gentil,GA,-0.7193,8.7815,76.96,88,20,5.75,few clouds
505,Andra,RU,62.5147,65.8878,27.16,67,5,4.18,clear sky
506,Lake Havasu City,US,34.4839,-114.3224,84.81,18,1,5.99,clear sky
507,Sao Felix Do Xingu,BR,-6.6447,-51.995,85.08,47,100,3.31,overcast clouds
508,Arnhem,NL,51.9667,5.9,57.11,96,90,3.0,mist
509,Jalu,LY,29.0331,21.5482,77.23,29,0,8.77,clear sky
510,Iquitos,PE,-3.7481,-73.2472,87.84,62,40,0.0,scattered clouds
511,Talavera,PH,15.6167,120.9333,76.96,93,100,8.95,overcast clouds
512,Mitsamiouli,KM,-11.3847,43.2844,75.81,82,35,5.61,scattered clouds
513,Naryan-Mar,RU,67.6713,53.087,30.67,95,100,11.14,light snow
514,Akyab,MM,20.15,92.9,80.44,87,100,4.27,overcast clouds
515,Mukdahan,TH,16.5833,104.5,73.17,98,100,1.83,moderate rain
516,Matara,LK,5.9485,80.5353,78.04,88,82,12.15,broken clouds
517,Tortoli,IT,39.9256,9.6572,60.62,55,0,9.22,clear sky
518,Wuan,CN,31.6836,112.0044,54.81,75,100,12.37,overcast clouds
519,Nefteyugansk,RU,61.0998,72.6035,28.65,68,7,7.85,clear sky
520,Zyryanka,RU,65.75,150.85,19.56,77,21,8.23,few clouds
521,Novo Cruzeiro,BR,-17.4681,-41.8753,62.85,98,83,3.89,broken clouds
522,Forest Grove,US,45.5198,-123.1107,60.55,66,75,1.99,broken clouds
523,Zavodoukovsk,RU,56.5042,66.5515,28.04,77,57,2.71,broken clouds
524,Labuan,MY,5.2767,115.2417,79.16,94,20,0.0,few clouds
525,Sisimiut,GL,66.9395,-53.6735,33.89,78,98,6.24,overcast clouds
526,Kukushtan,RU,57.6464,56.4952,42.42,93,99,3.22,overcast clouds
527,Sobolevo,RU,54.4299,31.8996,38.25,75,98,4.29,overcast clouds
528,Tokonou,GN,9.65,-9.7833,72.28,90,98,3.24,light rain
529,Amudat,UG,1.95,34.95,75.13,57,72,3.31,broken clouds
530,Okhotsk,RU,59.3833,143.3,22.64,82,26,9.82,scattered clouds
531,Nanning,CN,22.8167,108.3167,70.25,91,100,14.0,overcast clouds
532,Awbari,LY,26.5921,12.7805,78.08,13,0,12.55,clear sky
533,Sangar,RU,63.9242,127.4739,33.8,98,100,5.99,light rain
534,Tokur,RU,53.1333,132.9,26.53,99,100,2.46,overcast clouds
535,Rio Gallegos,AR,-51.6226,-69.2181,47.8,54,41,12.17,scattered clouds
536,Ercis,TR,39.0287,43.3586,42.4,38,0,4.99,clear sky
537,Coos Bay,US,43.3665,-124.2179,61.32,79,1,11.5,clear sky
538,Truckee,US,39.328,-120.1833,67.32,33,1,6.91,clear sky
539,Canutama,BR,-6.5339,-64.3831,86.74,53,50,2.84,scattered clouds
540,Basco,PH,20.4487,121.9702,81.3,91,100,44.83,heavy intensity rain
541,Sukhinichi,RU,54.0999,35.3425,38.07,83,2,2.95,clear sky
542,Mount Isa,AU,-20.7333,139.5,67.77,100,90,4.61,light rain
543,Qinzhou,CN,21.95,108.6167,74.28,95,100,11.16,overcast clouds
544,Arlit,NE,18.7369,7.3853,86.14,10,23,10.38,few clouds
545,Irtyshskiy,RU,58.3333,68.1333,26.76,74,5,2.06,clear sky
546,Zhangye,CN,38.9342,100.4517,46.63,37,0,2.95,clear sky
547,Alta Floresta,BR,-9.8756,-56.0861,83.48,52,93,1.34,overcast clouds
548,Mount Pleasant,US,32.7941,-79.8626,75.99,78,90,1.01,overcast clouds
549,Wenzhou,CN,27.9994,120.6668,73.08,93,13,4.76,few clouds
550,Maniitsoq,GL,65.4167,-52.9,35.4,91,100,10.87,overcast clouds
551,Laguna,US,38.421,-121.4238,83.05,31,1,1.01,clear sky
552,Bahia Blanca,AR,-38.7196,-62.2724,68.95,40,7,3.53,clear sky
553,Zavetnoye,RU,47.1194,43.8903,46.04,55,9,8.63,clear sky
554,Pilot Butte,CA,50.4668,-104.4178,64.13,34,75,12.66,broken clouds
555,Viesca,MX,25.35,-102.8,98.96,17,0,6.6,clear sky
556,Winnemucca,US,40.973,-117.7357,66.25,26,1,12.66,clear sky
557,Erdenet,MN,49.0333,104.0833,34.23,51,3,3.11,clear sky
558,Sawakin,SD,19.1059,37.3321,85.24,71,43,6.6,scattered clouds
559,Grande Riviere Du Nord,HT,19.5833,-72.1833,82.45,74,75,9.22,broken clouds
560,Nouakchott,MR,18.0858,-15.9785,80.53,64,0,19.42,clear sky
561,Adilabad,IN,19.6667,78.5333,71.96,68,5,2.48,clear sky
562,Murray Bridge,AU,-35.1167,139.2667,53.49,64,88,4.27,overcast clouds
563,Colquechaca,BO,-18.6667,-66.0167,51.49,21,4,11.61,clear sky
564,Rumoi,JP,43.9344,141.6428,55.87,79,100,17.25,moderate rain
565,Kampong Thum,KH,12.7111,104.8887,75.06,97,97,3.78,overcast clouds
566,Bull Savanna,JM,17.8868,-77.5902,81.19,67,72,7.65,broken clouds
567,Tomari,RU,47.7658,142.0683,50.36,67,51,26.08,broken clouds
568,Salmo,CA,49.1999,-117.2689,54.1,65,76,6.73,broken clouds
569,Meulaboh,ID,4.1363,96.1285,75.94,88,100,3.33,overcast clouds
570,Esso,RU,55.9333,158.7,28.98,86,100,6.44,overcast clouds
571,Kumba,CM,4.6363,9.4469,70.14,98,91,1.7,overcast clouds
572,Shkoder,AL,42.0683,19.5126,61.92,92,100,3.2,overcast clouds
573,Bestobe,KZ,52.4994,73.0975,36.37,79,100,7.0,overcast clouds
574,Alice Town,BS,25.7167,-79.3,81.14,62,6,3.31,clear sky
575,Lorengau,PG,-2.0226,147.2712,83.01,71,98,3.09,overcast clouds
576,Touros,BR,-5.1989,-35.4608,81.5,75,32,14.03,scattered clouds
577,Fortuna Foothills,US,32.6578,-114.4119,87.85,16,1,4.0,clear sky
578,Ogaminana,NG,7.5946,6.2248,73.99,96,96,3.96,overcast clouds
579,Mahebourg,MU,-20.4081,57.7,71.89,100,75,11.5,light rain
580,Belaya Gora,RU,68.5333,146.4167,19.76,73,100,3.94,overcast clouds
581,Honningsvag,NO,70.9821,25.9704,45.36,88,100,11.65,overcast clouds
582,Zinder,NE,13.8072,8.9881,89.1,15,100,8.34,overcast clouds
583,Semey,KZ,50.4111,80.2275,47.84,55,100,5.73,overcast clouds
584,Kudahuvadhoo,MV,2.6708,72.8944,82.94,74,100,15.43,overcast clouds
585,Rorvik,NO,64.8621,11.2373,49.84,82,56,14.81,light rain
586,Romanovka,RU,51.7443,42.7527,42.57,63,1,3.8,clear sky
587,Hobyo,SO,5.3505,48.5268,78.39,89,44,18.41,scattered clouds
588,San Jose,US,37.3394,-121.895,83.88,32,1,5.01,clear sky
589,Farah,AF,32.5,62.5,48.63,23,0,4.9,clear sky
590,Monrovia,LR,6.3005,-10.7969,76.77,83,96,6.51,light rain
591,Kousseri,CM,12.0769,15.0306,82.36,54,100,2.3,light rain
592,Privolzhye,RU,52.8649,48.6044,43.95,60,41,2.42,scattered clouds
593,Bonavista,CA,48.6499,-53.1147,44.11,76,62,27.0,broken clouds
594,Nosy Varika,MG,-20.5833,48.5333,67.68,89,4,5.26,clear sky
595,Ambilobe,MG,-13.2,49.05,70.54,69,47,2.95,scattered clouds
596,Vallenar,CL,-28.5708,-70.7581,75.04,14,3,4.76,clear sky
597,Kovdor,RU,67.5662,30.4758,44.42,99,100,0.69,overcast clouds
598,Thio,NC,-21.6167,166.2167,76.96,58,72,10.49,broken clouds
599,Broken Hill,AU,-31.95,141.4333,48.2,65,43,17.34,scattered clouds
600,Antofagasta,CL,-23.65,-70.4,58.28,67,10,8.14,clear sky
601,San Rafael,AR,-34.6177,-68.3301,71.56,36,35,10.16,scattered clouds
602,Jasper,US,37.2001,-94.3502,84.27,54,40,1.99,scattered clouds
603,Midyat,TR,37.4247,41.3393,47.12,15,0,6.06,clear sky
604,Marsala,IT,37.7966,12.4352,67.95,56,40,12.66,scattered clouds
605,Aranos,NA,-24.1333,19.1167,63.91,16,0,9.08,clear sky
606,Koumac,NC,-20.5667,164.2833,75.83,54,0,1.88,clear sky
607,Acarau,BR,-2.8856,-40.12,79.61,77,7,19.33,clear sky
608,Dandong,CN,40.1292,124.3947,45.18,72,2,6.22,clear sky
609,Coquimbo,CL,-29.9533,-71.3436,60.53,67,0,12.66,clear sky
610,Lumphat,KH,13.4878,106.9816,72.97,99,100,1.61,overcast clouds
611,Tigil,RU,57.8,158.6667,34.88,79,61,7.83,broken clouds
612,San Felipe,VE,10.3399,-68.7425,76.55,92,83,3.51,broken clouds
613,Grand-Santi,GF,4.25,-54.3833,82.18,66,100,2.68,overcast clouds
614,Kamyaran,IR,34.7956,46.9355,58.55,27,0,5.3,clear sky
615,Somerset West,ZA,-34.084,18.8211,63.07,60,86,2.73,overcast clouds
616,Iquique,CL,-20.2208,-70.1431,60.84,75,32,8.7,scattered clouds
617,Bayir,TR,37.2687,28.2167,55.92,62,0,3.58,clear sky
618,Grimsby,GB,53.5654,-0.0755,51.98,87,74,6.91,broken clouds
619,Fairbanks,US,64.8378,-147.7164,37.36,94,90,3.44,light rain
620,Kargasok,RU,59.0556,80.8572,26.49,70,0,6.4,clear sky
621,Angol,CL,-37.8,-72.7167,59.52,60,54,3.29,broken clouds
622,Monte Gordo,PT,37.1819,-7.4523,71.55,68,87,0.36,overcast clouds
623,Kysyl-Syr,RU,63.8986,122.7617,31.51,88,99,9.01,overcast clouds
624,Limbang,MY,4.75,115.0,79.11,97,100,2.35,overcast clouds
625,Mirnyy,RU,62.5353,113.9611,29.37,84,99,15.7,overcast clouds
626,Massaranduba,BR,-7.2003,-35.7892,73.49,79,26,12.37,scattered clouds
627,Sirjan,IR,29.452,55.6814,58.87,27,0,5.53,clear sky
628,Todos Santos,MX,23.45,-110.2167,94.68,74,84,4.9,broken clouds
629,Camabatela,AO,-8.1881,15.375,67.26,82,89,4.92,overcast clouds
630,Zhezkazgan,KZ,47.8043,67.7144,47.05,46,96,9.06,overcast clouds
631,Bondo,CD,3.8146,23.6866,71.24,98,100,2.21,light rain
632,Coralville,US,41.6764,-91.5805,81.9,67,40,10.36,light rain
633,Shirokiy,RU,49.758,129.523,36.41,84,0,11.95,clear sky
634,Synya,RU,65.3718,58.0387,29.59,78,100,9.86,overcast clouds
635,Charters Towers,AU,-20.1,146.2667,73.36,62,0,11.68,clear sky
636,Lata,PT,40.1629,-8.3327,66.07,55,14,4.79,few clouds
637,Kasulu,TZ,-4.5767,30.1025,73.27,53,99,3.38,overcast clouds
638,Shellbrook,CA,53.2168,-106.4011,60.03,28,100,4.61,overcast clouds
639,Pyaozerskiy,RU,65.8333,31.1667,51.37,95,100,7.9,overcast clouds
640,Sao Teotonio,PT,37.5128,-8.7071,63.68,86,100,1.61,overcast clouds
641,Evensk,RU,61.95,159.2333,26.31,87,99,6.11,overcast clouds
642,Broome,US,42.2506,-75.833,66.9,79,90,1.01,overcast clouds
643,Voznesenskoye,RU,54.89,42.7569,42.22,92,14,3.33,few clouds
644,Ketchikan,US,55.3422,-131.6461,48.67,81,75,6.91,light rain
645,Muzhi,RU,65.3667,64.6667,27.39,72,12,6.8,few clouds
646,Paamiut,GL,61.994,-49.6678,36.66,62,100,10.27,overcast clouds
647,Hollins,US,37.3413,-79.9431,72.91,85,75,6.91,broken clouds
648,Paulo Ramos,BR,-4.2167,-45.1833,82.54,63,93,2.95,overcast clouds
649,Igrim,RU,63.1906,64.4162,29.07,63,7,4.41,clear sky
650,Dutse,NG,11.7594,9.3392,80.92,25,100,7.52,overcast clouds
651,Djibo,BF,14.1022,-1.6306,92.7,29,100,5.01,overcast clouds
652,Diffa,NE,13.3154,12.6113,88.63,15,90,6.89,overcast clouds
653,Dukat,RU,62.55,155.55,12.78,79,5,5.21,clear sky
654,Raga,SS,8.4596,25.678,72.86,88,98,4.59,overcast clouds
655,Acaponeta,MX,22.4964,-105.3594,87.22,74,71,6.44,broken clouds
656,Makakilo City,US,21.3469,-158.0858,86.32,53,20,12.66,few clouds
657,Sibenik,HR,43.7272,15.9058,53.26,68,100,13.0,overcast clouds
658,Crotone,IT,39.0851,17.1178,57.29,80,18,5.91,few clouds
659,Anzio,IT,41.4853,12.6179,55.33,71,6,8.84,clear sky
660,Salacgriva,LV,57.7536,24.3581,42.91,71,9,13.96,clear sky
661,Obo,CF,5.3998,26.4869,70.34,97,100,1.92,overcast clouds
662,Tupik,RU,54.4253,119.9327,29.37,68,22,5.28,few clouds
663,Nyazepetrovsk,RU,56.0531,59.6028,33.39,96,87,0.76,overcast clouds
664,Sakakah,SA,29.9697,40.2064,81.97,18,3,6.85,clear sky
665,Altay,CN,47.8667,88.1167,37.56,44,93,6.58,overcast clouds
666,Quesnel,CA,52.9999,-122.5029,46.9,61,90,4.61,overcast clouds
667,Cheyenne,US,41.14,-104.8203,63.91,30,1,18.41,clear sky
668,Port Macquarie,AU,-31.4333,152.9167,63.9,94,100,9.53,light rain
669,Marrakesh,MA,31.6315,-8.0083,73.47,60,0,5.75,clear sky
670,Sulangan,PH,11.1373,123.7228,83.01,77,85,22.53,overcast clouds
671,Reconquista,AR,-29.15,-59.65,69.51,78,61,11.14,light rain
672,Chapais,CA,49.7834,-74.8492,56.98,95,100,7.56,overcast clouds
673,Aksarka,RU,66.5606,67.7975,26.44,87,14,5.68,few clouds
674,Roros,NO,62.5747,11.3842,33.64,93,90,2.3,mist
675,Bayan,CN,46.0833,127.4,40.57,69,0,9.75,clear sky
676,Armidale,AU,-30.5167,151.65,54.81,99,100,3.71,overcast clouds
677,Orda,RU,57.1951,56.9091,34.45,95,95,4.05,overcast clouds
678,Beaufort,MY,5.3473,115.7455,78.96,94,99,3.0,overcast clouds
679,Preobrazheniye,RU,42.9019,133.9064,49.71,69,82,11.1,broken clouds
680,Zhuhai,CN,22.2769,113.5678,82.06,89,20,8.05,few clouds
681,Kapit,MY,2.0167,112.9333,75.2,94,97,0.78,overcast clouds
682,Menongue,AO,-14.6585,17.691,70.68,25,30,5.35,scattered clouds
